,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002701.SZ,20200403,4.08,4.12,4.03,4.05,4.08,-0.03,-0.7353,102033.5,41515.076
1,002701.SZ,20200402,4.01,4.08,4.0,4.08,4.03,0.05,1.2407,119014.56,48090.767
2,002701.SZ,20200401,4.04,4.05,4.01,4.03,4.03,0.0,0.0,101883.0,41061.466
3,002701.SZ,20200331,4.07,4.09,4.02,4.03,4.05,-0.02,-0.4938,101270.11,41045.649
4,002701.SZ,20200330,4.08,4.08,4.03,4.05,4.1,-0.05,-1.2195,106301.86,43099.076
5,002701.SZ,20200327,4.08,4.14,4.06,4.1,4.06,0.04,0.9852,114082.01,46786.314
6,002701.SZ,20200326,4.05,4.07,4.03,4.06,4.07,-0.01,-0.2457,76671.4,31055.749
7,002701.SZ,20200325,4.1,4.11,4.04,4.07,4.02,0.05,1.2438,108725.65,44297.438
8,002701.SZ,20200324,4.0,4.06,3.98,4.02,3.95,0.07,1.7722,115054.01,46242.147
9,002701.SZ,20200323,4.01,4.03,3.94,3.95,4.09,-0.14,-3.423,131653.2,52504.411
10,002701.SZ,20200320,4.08,4.1,4.02,4.09,4.05,0.04,0.9877,119207.49,48405.183
11,002701.SZ,20200319,4.07,4.13,3.95,4.05,4.07,-0.02,-0.4914,202781.8,81669.776
12,002701.SZ,20200318,4.19,4.21,4.07,4.07,4.16,-0.09,-2.1635,155891.65,64766.919
13,002701.SZ,20200317,4.15,4.21,4.05,4.16,4.16,0.0,0.0,161741.45,66718.031
14,002701.SZ,20200316,4.33,4.34,4.15,4.16,4.33,-0.17,-3.9261,294474.65,124440.36
15,002701.SZ,20200313,4.17,4.35,4.14,4.33,4.33,0.0,0.0,236681.18,99935.366
16,002701.SZ,20200312,4.43,4.43,4.31,4.33,4.42,-0.09,-2.0362,197801.66,85882.226
17,002701.SZ,20200311,4.5,4.5,4.42,4.42,4.48,-0.06,-1.3393,222537.81,99160.145
18,002701.SZ,20200310,4.4,4.53,4.39,4.48,4.47,0.01,0.2237,236203.73,105349.648
19,002701.SZ,20200309,4.59,4.62,4.46,4.47,4.59,-0.12,-2.6144,249543.2,112919.668
20,002701.SZ,20200306,4.56,4.65,4.55,4.59,4.61,-0.02,-0.4338,210479.44,96923.028
21,002701.SZ,20200305,4.54,4.62,4.5,4.61,4.52,0.09,1.9912,301088.66,137763.721
22,002701.SZ,20200304,4.43,4.55,4.4,4.52,4.45,0.07,1.573,237741.62,106214.943
23,002701.SZ,20200303,4.48,4.52,4.42,4.45,4.45,0.0,0.0,205912.14,92086.462
24,002701.SZ,20200302,4.38,4.47,4.36,4.45,4.35,0.1,2.2989,223022.04,98607.218
25,002701.SZ,20200228,4.38,4.48,4.33,4.35,4.47,-0.12,-2.6846,243437.72,106713.313
26,002701.SZ,20200227,4.51,4.53,4.45,4.47,4.47,0.0,0.0,157216.07,70416.257
27,002701.SZ,20200226,4.44,4.54,4.41,4.47,4.47,0.0,0.0,228555.4,102320.659
28,002701.SZ,20200225,4.49,4.54,4.37,4.47,4.57,-0.1,-2.1882,331474.6,147904.751
29,002701.SZ,20200224,4.64,4.64,4.53,4.57,4.63,-0.06,-1.2959,239453.76,109489.33
30,002701.SZ,20200221,4.61,4.68,4.61,4.63,4.64,-0.01,-0.2155,230300.51,106785.561
31,002701.SZ,20200220,4.55,4.65,4.51,4.64,4.55,0.09,1.978,308228.26,141531.698
32,002701.SZ,20200219,4.55,4.59,4.53,4.55,4.57,-0.02,-0.4376,180073.68,81951.124
33,002701.SZ,20200218,4.54,4.58,4.48,4.57,4.54,0.03,0.6608,257635.09,116630.677
