,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,yield
0,0,603896.SH,20200403,27.5,28.27,27.15,27.96,27.5,0.46,1.6727,13877.86,38809.971,
1,1,603896.SH,20200402,26.5,27.5,26.3,27.5,26.81,0.69,2.5737,10193.56,27674.891,
2,2,603896.SH,20200401,27.32,27.49,26.68,26.81,27.59,-0.78,-2.8271,7795.56,21047.924,
3,3,603896.SH,20200331,27.6,27.77,27.3,27.59,27.45,0.14,0.51,9574.0,26322.289,
4,4,603896.SH,20200330,26.38,27.58,26.0,27.45,26.48,0.97,3.6631,11577.33,31207.568,
5,5,603896.SH,20200327,27.0,27.29,26.48,26.48,26.73,-0.25,-0.9353,6277.0,16803.048,
6,6,603896.SH,20200326,26.5,27.12,26.32,26.73,26.65,0.08,0.3002,8151.33,21821.396,
7,7,603896.SH,20200325,26.51,26.94,26.11,26.65,26.11,0.54,2.0682,10639.7,28220.226000000002,
8,8,603896.SH,20200324,25.95,26.41,25.6,26.11,25.77,0.34,1.3194,7362.0,19197.73,
9,9,603896.SH,20200323,26.34,26.69,25.71,25.77,26.93,-1.16,-4.3075,9655.7,25125.365,
10,10,603896.SH,20200320,26.65,27.18,26.21,26.93,26.38,0.55,2.0849,12093.33,32196.341,
11,11,603896.SH,20200319,26.71,26.99,26.08,26.38,26.71,-0.33,-1.2355,10604.79,28006.588,
12,12,603896.SH,20200318,27.6,27.87,26.71,26.71,27.42,-0.71,-2.5894,8729.93,23867.653,
13,13,603896.SH,20200317,27.9,28.22,26.91,27.42,27.63,-0.21,-0.76,7582.0,20728.232,
14,14,603896.SH,20200316,28.08,29.0,27.28,27.63,27.85,-0.22,-0.7899,12572.0,35652.265,
15,15,603896.SH,20200313,27.5,28.16,26.58,27.85,28.51,-0.66,-2.315,11558.0,31742.444,
16,16,603896.SH,20200312,28.55,28.89,28.32,28.51,28.88,-0.37,-1.2812,7220.0,20646.376,
17,17,603896.SH,20200311,29.25,29.45,28.83,28.88,29.25,-0.37,-1.265,6922.0,20136.153000000002,
18,18,603896.SH,20200310,28.55,29.25,28.4,29.25,28.95,0.3,1.0363,9487.44,27390.442000000003,
19,19,603896.SH,20200309,29.78,30.14,28.88,28.95,30.13,-1.18,-3.9164,13629.6,40053.781,
20,20,603896.SH,20200306,30.09,30.74,29.8,30.13,29.97,0.16,0.5339,14672.97,44470.41,-0.07202124128775302
21,21,603896.SH,20200305,30.0,30.32,29.62,29.97,29.91,0.06,0.2006,14617.4,43719.28400000001,-0.08241574908241571
22,22,603896.SH,20200304,30.3,30.36,29.8,29.91,30.48,-0.57,-1.8701,17259.4,51727.289000000004,-0.10364426613172857
23,23,603896.SH,20200303,29.28,30.6,29.08,30.48,29.0,1.48,5.1034,18578.4,54993.674000000006,-0.09481627296587929
24,24,603896.SH,20200302,28.6,29.19,28.51,29.0,28.37,0.63,2.2207,10090.86,29113.048,-0.05344827586206899
25,25,603896.SH,20200228,28.89,29.29,28.37,28.37,29.31,-0.94,-3.2071,12890.9,36981.998,-0.0666196686640818
26,26,603896.SH,20200227,29.61,29.76,29.1,29.31,29.61,-0.3,-1.0132,9892.61,29007.866,-0.08802456499488223
27,27,603896.SH,20200226,29.9,29.99,29.51,29.61,29.8,-0.19,-0.6376,9890.33,29405.507,-0.09996622762580212
28,28,603896.SH,20200225,29.83,30.13,29.3,29.8,30.19,-0.39,-1.2918,14016.29,41706.954,-0.12382550335570473
29,29,603896.SH,20200224,30.66,30.66,29.88,30.19,30.47,-0.28,-0.9189,15020.97,45225.307,-0.14640609473335547
30,30,603896.SH,20200221,30.75,30.78,30.43,30.47,30.75,-0.28,-0.9106,13484.0,41187.339,-0.11617984903183456
31,31,603896.SH,20200220,29.81,30.9,29.81,30.75,30.42,0.33,1.0848,16369.26,49856.75,-0.14211382113821142
32,32,603896.SH,20200219,30.58,31.49,30.25,30.42,29.97,0.45,1.5015,23505.49,72494.209,-0.12195923734385275
33,33,603896.SH,20200218,30.3,30.3,29.82,29.97,29.98,-0.01,-0.0334,11261.2,33797.821,-0.085085085085085
34,34,603896.SH,20200217,29.3,30.11,29.28,29.98,29.3,0.68,2.3208,8275.0,24745.053,-0.07838559039359577
