date,open,high,close,low,volume,p_change
2017-10-09,8.89,8.98,8.9,8.81,171609.92,-0.22
2017-10-10,9.45,9.45,8.82,8.79,473703.44,-0.9
2017-10-11,8.8,8.95,8.68,8.53,205442.05,-1.59
2017-10-12,8.71,8.75,8.69,8.53,123310.77,0.12
2017-10-13,8.73,9.09,8.89,8.72,200468.88,2.3
2017-10-16,8.94,8.99,8.9,8.72,137077.41,0.11
2017-10-17,8.9,8.93,8.78,8.74,130629.2,-1.35
2017-10-18,8.79,8.86,8.68,8.65,137587.59,-1.14
2017-10-19,8.8,8.83,8.58,8.38,122975.87,-1.15
2017-10-20,8.47,8.55,8.47,8.4,65801.48,-1.28
2017-10-23,8.47,8.83,8.62,8.26,199875.52,1.77
2017-10-24,8.61,8.67,8.6,8.51,84385.39,-0.23
2017-10-25,8.59,8.65,8.61,8.55,83760.6,0.12
2017-10-26,8.7,8.72,8.63,8.59,162579.73,0.23
2017-10-27,8.62,8.63,8.45,8.44,110396.6,-2.09
2017-10-30,8.46,8.5,8.32,8.24,97762.89,-1.54
2017-10-31,8.37,8.52,8.45,8.29,67957.0,1.56
2017-11-01,8.41,8.8,8.77,8.41,227884.8,3.79
2017-11-02,8.79,8.91,8.71,8.58,303159.62,-0.68
2017-11-03,8.71,8.87,8.87,8.59,293147.47,1.84
2017-11-06,8.8,8.89,8.88,8.73,201480.41,0.11
2017-11-10,8.87,9.14,8.62,8.05,512435.0,-2.93
2017-11-13,8.5,8.55,8.51,8.31,185982.78,-1.28
2017-11-14,8.42,8.48,8.23,8.15,162072.27,-3.29
2017-11-15,8.23,8.27,8.19,8.1,84228.26,-0.49
2017-11-16,8.18,8.18,8.04,7.95,81619.4,-1.83
2017-11-17,8.04,8.12,7.89,7.28,388904.75,-1.87
2017-11-20,7.86,8.06,7.91,7.83,116658.0,0.25
2017-11-21,8.0,8.0,7.87,7.86,96008.8,-0.51
2017-11-22,7.88,8.01,7.65,7.53,200203.42,-2.79
2017-11-23,7.64,7.74,7.55,7.48,102924.17,-1.31
2017-11-24,7.55,7.57,7.51,7.43,54183.56,-0.53
2017-11-27,7.51,7.59,7.5,7.45,49452.18,-0.13
2017-11-28,7.5,7.64,7.58,7.49,81027.41,1.07
2017-11-29,7.58,7.64,7.51,7.51,94398.59,-0.92
2017-11-30,7.51,7.54,7.38,7.34,123887.8,-1.73
2017-12-01,7.4,7.42,7.39,7.32,111498.0,0.14
2017-12-04,7.4,7.49,7.39,7.37,140207.8,0.0
2017-12-05,7.39,7.48,7.29,7.2,114357.32,-1.35
2017-12-06,7.29,7.4,7.27,7.17,74732.31,-0.27
2017-12-07,7.32,7.38,7.23,7.13,82644.85,-0.55
2017-12-08,7.22,7.23,7.18,7.13,113422.71,-0.69
2017-12-11,7.19,7.25,7.2,7.11,92705.73,0.28
2017-12-12,7.65,7.65,7.21,7.17,128562.4,0.14
2017-12-13,7.18,7.29,7.22,7.05,116990.97,0.14
