date,open,high,close,low,volume,p_change
2017-10-09,17.13,17.4,17.36,17.07,50986.36,2.06
2017-10-10,17.43,18.75,18.1,17.3,111456.41,4.26
2017-10-11,18.26,18.64,17.98,17.97,108206.36,-0.66
2017-10-12,18.07,18.24,18.16,17.75,61429.41,1.0
2017-10-13,18.24,18.56,18.48,18.05,66418.83,1.76
2017-10-16,18.55,18.98,18.45,18.21,65606.76,-0.16
2017-10-17,18.45,18.54,18.3,18.06,32338.12,-0.81
2017-10-18,18.3,18.69,18.56,18.16,38446.07,1.42
2017-10-19,18.56,18.8,18.72,18.45,58617.58,0.86
2017-10-20,18.73,18.78,18.52,18.33,33920.83,-1.07
2017-10-23,18.7,18.7,18.35,18.22,55780.95,-0.92
2017-10-24,18.36,18.42,18.15,18.0,47666.56,-1.09
2017-10-25,18.12,18.88,18.86,18.06,103770.28,3.91
2017-10-26,18.91,19.42,18.82,18.59,78320.07,-0.21
2017-10-27,18.8,18.8,18.35,18.31,62012.12,-2.5
2017-10-30,18.6,18.84,18.54,18.48,64964.54,1.03
2017-10-31,18.65,19.3,19.11,18.65,116295.09,3.07
2017-11-01,19.21,19.4,18.96,18.71,94142.93,-0.79
2017-11-02,18.88,19.25,19.17,18.83,86651.63,1.11
2017-11-03,19.17,19.25,19.05,18.83,78734.98,-0.63
2017-11-06,19.01,20.86,20.01,18.83,223146.34,5.04
2017-11-07,20.04,20.9,20.23,20.01,169331.77,1.1
2017-11-08,20.37,20.9,19.5,18.52,430627.53,-3.61
2017-11-09,19.18,19.67,19.51,19.02,117582.48,0.05
2017-11-10,19.62,20.48,19.61,19.59,120445.51,0.51
2017-11-13,19.9,21.57,21.54,19.9,241024.59,9.84
2017-11-14,21.68,22.15,22.1,20.9,237979.44,2.6
2017-11-15,21.8,22.73,21.57,21.3,143940.84,-2.4
2017-11-16,21.85,23.0,22.82,21.42,185811.36,5.79
2017-11-17,22.6,23.22,22.36,22.1,201210.91,-2.02
2017-11-20,22.36,22.39,22.23,21.42,116731.36,-0.58
2017-11-21,22.12,22.9,21.99,21.69,135263.34,-1.08
2017-11-22,22.18,22.5,22.44,21.71,147061.95,2.05
2017-11-23,22.28,22.28,20.3,20.26,194789.12,-9.54
